ID,OF1,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF12,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF29,OF30,OF31,OF32,OF33,OF34,OF35,OF36,OF37,OF38,F1,F2,F3_1,F3_2,F3_3,F3_4,F3_5,F3_6,F3_7,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,S1,S2,S3,S4,S5,S6,PC,FC,WRI,SVT,VCHWC,HWCC,MC,PP,ST,SWP,DP,ADLM,ATDO,AOD,WS,WS_Function,WS_Benefit ,WS Benefit Score ,SFTS,SFS_Function,SFS_Benefit ,SFS Benefit Score,SR,SR_Function,SR_Benefit,SR Benefit Rating,PR,PR_Function,PR_Benefit,PR Benefit Rating,NR,NR_Function,NR_Benefit,NR Benefit Rating,WFR,WFR_Function,WFR_Benefit,WFR_Benefit Rating,CSP,CSP_Function,CC,CC_Function,OE,OE_Function,APP,APP_Function,APP_Benefit,APP Benefit Rating,FA,FA_Function,FA_Benefit,FA Benefit Rating ,FR,FR_Function,FR_Benefit,FR Benefit Rating ,AM,AM_Function,AM_Benefit,AM Benefit Rating,WBF,WBF_Function,WBF_Benefit,WBF Benefit Rating,WBN,WBN_Function,WBN_Benefit,WBN Benefit Rating,RSB,RSB_Function,RSB_Benefit,RSB Benefit Rating,KMH,KMH_Function,KMH_Benefit,KMH Benefit Rating,PH,PH_Function,PH_Benefit,PH Benefit Rating,POL,POL_Function,POL_Benefit,POL Benefit Rating,CRI_Benefit,PU Benefit Rating,Sens_Benefit,Sens Benefit Rating,STR_Benefit,STR Benefit Rating
342,0,3,4,6,0,3,0,3,3,2,2,0.0,2,4,2,4,3,0.34,0.09183673469387756,3,3,1,0,1,0,3,2011,0,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,6,0,0,3,4,1,0,0,0,0,0,0,1,1,3,1,2,0,4,2,2,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,2,2,0,4,0,0,0,4,1,0,1,5,0,0,0,6,0.0,0,6.38,137.21428571428572,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,1,-1,0,1,0,1,4,2,0.0,4.0,4.0,5.158808582721626,1,0.0,0,1.7314624098867148,1,0.0,0,3.0188538410200563,0,0.0,0,2.8868547031747713,0,0.0,0,2.4842532205487124,1,0.0,0,8.599527930763177,2.0,4,1,3.415634571847117,0,6.119152030063928,1,5.3030235200132765,1,4.819148706870745,1,5.781110116292123,2,0.0,0,0.0,0,7.5418160368340015,2,4.328916905371732,1,6.7523696086815574,2,8.632864284529013,2,7.948847479951217,2,10.0,2,7.811578706500181,2,10.0,2,7.58642223582794,2,7.791371538956858,2,6.936149287617779,2,0.0,0,7.404865106344215,2,10.0,2,9.754322111010008,2,10.0,2,0.0,0,0.0,0,0.0,0
349,0,2,2,3,6,1,3,2,3,2,5,0.0,6,2,4,1,3,0.3008,0.09183673469387756,3,3,2,0,1,1,3,1936,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,2,3,2,1,0,0,2,0,2,5,0,3,3,3,0,1,0,0,0,1,0,0,1,1,1,1,2,3,2,2,3,0,0,0,1,1,2,3,1,4,3,0,0,1,0,1,2,1,1,0,0,0,0.0,0,2,0,0,1,1,4,0,1,0,1,5,0,0,0,6,0.007692307692307693,3,6.83,137.21428571428572,0.21428571428571427,0.3787878787878788,0.5,0.0,0.0,0.0,0.0,0.0,2,3,2,1,-1,0,1,0,0,2,2,3.4259459459459456,66.23146067415729,26.7,2.19,0,0.0,0,7.26,2,10.0,2,3.18,0,4.78,1,5.89,2,6.9,2,2.52,1,5.66,1,6.09,2.0,4,1,5.63,1,5.95,1,7.03,1,5.75,1,6.14,2,7.05,1,3.3,1,7.55,2,0.0,0,2.29,0,10.0,2,9.31,2,10.0,2,8.55,2,10.0,2,7.62,2,10.0,2,10.94,2,10.0,2,3.73,0,10.0,2,8.42,1,10.0,2,0.0,0,0.0,0,4.92,1
352,0,1,3,4,6,2,0,2,3,2,4,0.0,1,1,2,0,1,0.07,0.09183673469387756,3,3,2,0,1,1,3,2188,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,2,2,3,1,2,0,5,0,2,2,1,10,2,1,0,0,0,0,0,4,1,0,1,2,0,2,2,0,3,1,1,1,0,0,1,0,0,4,1,4,4,1,2,0,0,0,0,1,0,0,1,2,0.0,1,2,0,2,1,1,4,0,1,0,1,4,0,0,0,6,0.0,2,6.37,137.21428571428572,0.21428571428571427,0.3787878787878788,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,1,0,-1,2,0,0,1,0,2,3.4259459459459456,66.23146067415729,18.3,3.0,1,0.0,0,5.62,1,10.0,2,3.78,1,4.65,1,2.83,0,6.69,2,2.68,1,4.76,1,6.79,2.0,4,1,3.79,0,6.97,2,8.85,2,7.73,2,4.27,1,6.14,1,4.27,1,6.86,2,0.0,0,8.17,2,7.56,2,6.41,1,10.0,2,7.02,1,10.0,2,8.79,2,7.04,2,10.94,2,0.0,0,6.77,1,10.0,2,9.2,2,10.0,2,0.0,0,0.0,0,10.0,2
355,0,0,3,4,5,3,3,3,4,2,5,0.0,6,3,5,1,1,0.51,0.09183673469387756,3,3,1,0,1,2,3,1657,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,2,2,0,0,0,0,4,0,2,3,0,2,2,2,0,0,0,0,0,4,1,0,0,3,0,0,0,2,1,2,3,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.007692307692307693,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,-1,0,0,0,2,2,2,1.0,33.0,32.0,1.19,0,0.0,0,7.83,2,10.0,2,2.08,0,4.38,1,5.3,1,6.19,2,0.86,0,5.06,1,4.61,1.0,0,0,6.54,1,7.15,2,8.6,2,3.31,0,6.73,2,6.12,1,0.0,0,7.99,2,0.0,0,0.6,0,7.38,2,0.0,0,0.0,0,6.83,1,10.0,2,7.3,2,10.0,2,10.94,2,10.0,2,4.1,1,10.0,2,9.0,2,10.0,2,0.0,0,4.32,1,1.53,0
364,0,0,3,6,0,0,0,2,1,1,3,0.0,6,5,4,3,3,0.26,0.09183673469387756,3,3,0,0,1,3,3,2003,0,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,0,2,0,1,1,0,5,0,1,0,0,50,3,0,0,0,0,0,0,4,0,2,1,1,2,0,1,0,3,1,1,4,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0.0,0,2,0,4,0,0,4,0,1,0,2,5,0,0,0,6,0.0,2,6.41,353.0,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,-1,0,1,0,1,2,2,0.0,8.3,8.3,2.693393562958781,0,0.0,0,8.928939237899073,2,6.490174977465545,2,3.98402734587811,1,4.7103127128060525,1,3.1638927008925943,1,6.705713955904421,2,3.7825225615931264,1,10.0,2,3.8001573564122735,1.0,10,2,3.710480756425623,0,8.988397855399356,2,9.142712271087687,2,8.82999283923239,2,4.749472937818538,1,9.306800409858166,2,3.7549795922366114,1,9.826923354667077,2,0.0,0,1.2660906117342698,0,4.818863801172955,2,0.0,0,0.0,0,0.0,0,0.0,0,9.36139836203145,2,0.0,0,10.942986713853614,2,10.000000000000002,2,7.923094722072733,2,3.369080569757792,0,9.444949954504093,2,10.0,2,0.0,0,6.4386228347749475,2,1.8549246813441473,0
367,0,0,4,5,1,0,0,2,2,1,1,0.0,6,5,0,4,3,0.01,0.09183673469387756,3,3,1,1,2,3,3,2194,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,2,0,1,1,1,4,1,1,1,0,2,2,0,0,0,0,0,0,4,3,1,1,2,1,1,2,2,3,2,1,4,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.0,1,2,0,4,0,0,4,0,1,0,0,5,0,0,0,6,0.0,0,5.02,230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,-1,0,2,0,2,0,2,2.3,67.3,65.0,2.7605872388481076,1,0.0,0,8.506694129763131,2,6.610398877061646,2,2.6237949999276817,0,4.662535614486191,1,3.7285384191327404,1,6.632702297125707,2,3.3405993062446964,1,10.0,2,5.680566483084187,1.0,6,2,6.971101345052604,1,9.406747633534474,2,9.634324210396558,2,9.1105507032108,2,2.217333335505115,0,7.283395351345519,1,4.244759539050083,1,9.913848330772467,2,0.0,0,0.7786798417162804,0,4.061193653349718,2,0.0,0,0.0,0,0.0,0,0.0,0,7.408020481424252,2,0.0,0,4.638459104845751,1,10.000000000000002,2,7.792363679221538,2,2.9779141861700893,0,9.252047315741581,2,10.0,2,0.0,0,0.0,0,2.205330243337196,0
375,0,3,3,5,3,2,0,4,1,2,4,0.0,5,5,5,1,1,0.08,0.09183673469387756,3,3,1,0,1,2,2,1757,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,2,2,0,0,0,0,4,0,2,3,1,2,2,2,2,0,1,0,0,4,0,0,1,3,0,0,2,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1.0,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.007692307692307693,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,-1,0,1,0,1,2,2,0.0,21.0,21.0,0.49,0,0.0,0,5.82,1,10.0,2,1.12,0,4.62,1,4.44,1,6.57,2,0.75,0,5.06,1,3.29,1.0,10,2,3.25,0,6.04,1,6.4,1,2.54,0,3.39,1,5.55,1,4.29,1,6.71,2,0.0,0,1.76,0,6.94,2,4.45,1,10.0,2,6.21,1,6.67,2,8.9,2,6.45,1,10.94,2,7.5,2,6.4,1,10.0,2,9.7,2,10.0,2,0.0,0,0.0,0,1.73,0
376,0,0,4,6,3,2,1,3,3,2,3,0.0,6,5,5,0,1,0.0202,0.09183673469387756,3,3,2,0,2,0,3,1883,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,3,2,0,2,2,0,3,0,2,0,1,15,1,0,0,0,0,0,0,3,1,0,1,2,1,0,2,1,3,1,2,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,2,2,1,4,0,0,4,0,1,0,1,5,0,0,0,6,0.0,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,-1,2,0,0,1,0,2,0.0,17.0,17.0,2.53,0,0.0,0,5.98,2,10.0,2,4.25,1,0.0,0,3.19,1,0.0,0,2.21,0,0.0,0,4.48,1.0,4,1,3.62,0,6.25,1,7.71,1,4.56,1,2.07,0,5.75,1,0.0,0,8.32,2,0.0,0,0.83,0,6.6,2,0.0,0,0.0,0,0.0,0,0.0,0,9.13,2,7.06,2,10.94,2,10.0,2,8.12,2,10.0,2,9.61,2,10.0,2,0.0,0,4.35,1,0.0,0
384,0,0,4,6,3,0,0,3,3,2,3,0.0,6,3,4,4,3,0.86,0.09183673469387756,3,3,2,0,2,2,3,1911,0,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,2,0,4,2,2,2,1,1,1,2,127,2,0,0,0,0,0,0,2,2,2,1,1,1,0,2,1,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.0,1,5.49,230.0,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,-1,1,3,0,1,0,2,0.0,12.7,12.7,6.783596837944664,2,0.0,0,0.0,0,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,2.006294256490952,0.0,4,1,6.911972299906779,1,8.262633169664559,2,0.0,0,5.834876051662902,1,10.0,2,0.0,0,0.0,0,4.937075762104676,1,0.0,0,0.43731065204457353,0,3.993340260629476,2,0.0,0,0.0,0,0.0,0,0.0,0,7.950508530207276,2,0.0,0,10.942986713853614,2,10.000000000000002,2,8.611266636146777,2,2.6343631096574076,0,9.965943065124138,2,3.333333333333333,0,0.0,0,10.0,2,0.0,0
388,0,0,3,5,3,0,0,2,0,1,0,0.0,6,0,5,4,3,0.1,0.09183673469387756,3,3,2,0,1,3,3,2217,0,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,1,2,0,3,2,2,3,1,1,1,2,62,2,0,0,0,0,0,0,2,3,2,1,1,1,0,2,2,3,1,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0,2,2,0,3,0,1,4,0,1,0,0,5,0,0,0,6,0.0,0,6.43,780.0,0.0,0.3787878787878788,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,3,0,1,2,-1,2,2,0,2,0,0,1.7,41.3,39.599999999999994,7.613636363636362,2,3.1423142178486603,1,0.0,0,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,10.0,2,10.0,2,4.744295830055075,1.0,10,2,10.227993074976693,2,8.452733955437658,2,0.0,0,6.508940847695448,2,0.0,0,0.0,0,0.0,0,4.417581094151894,1,5.970696408967708,2,0.5356242659374149,0,4.640325450103876,2,0.0,0,0.0,0,0.0,0,0.0,0,8.748861510484932,2,0.0,0,3.7164309227283727,1,10.000000000000002,2,5.476837493804533,1,2.985874087956782,0,9.406820052861907,2,10.0,2,0.0,0,7.18120147522383,2,2.048667439165701,0
394,0,3,4,6,2,1,1,3,2,2,4,0.0,5,4,4,2,1,0.3181,0.09183673469387756,3,3,1,0,1,1,3,1853,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,1,0,1,1,0,3,0,4,2,0,10,1,1,3,1,0,0,0,0,3,0,0,0,0,0,2,2,1,3,1,3,0,0,0,1,1,1,1,2,4,4,0,1,0,0,0,0,0,1,0,1,0.0,2,2,0,3,1,2,1,0,1,0,1,5,0,0,0,6,0.0,0,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,1,2,2,3,-1,0,2,0,2,3,2,6.0,78.0,72.0,3.73,1,0.0,0,5.13,1,4.57,1,2.37,0,0.0,0,5.22,1,0.0,0,3.11,1,4.02,1,5.92,2.0,6,2,7.77,2,7.23,2,8.35,2,5.14,1,6.02,2,6.59,1,4.34,1,6.93,2,0.0,0,3.74,1,6.21,2,7.71,2,5.0,1,7.88,2,5.0,1,6.3,1,4.2,1,2.17,1,7.5,2,6.26,1,10.0,2,9.2,2,3.33,0,0.0,0,0.0,0,2.22,0
404,0,1,4,6,0,3,0,3,4,2,4,0.0,6,5,3,4,3,0.4,0.09183673469387756,3,3,1,0,2,1,3,1916,0,4,0,0,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,1,3,0,1,0,1,0,1,1,5,0,1,3,3,1,3,0,0,0,1,0,0,0,1,1,1,1,0,2,3,1,2,0,0,1,1,1,4,1,2,1,1,0,1,1,1,0,0,0,4,0,0,1.0,2,2,0,4,0,0,4,1,1,0,0,5,0,0,0,6,0.0,1,5.5780957446808515,245.0,1.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,-1,0,1,0,1,4,2,0.0,2.0,2.0,7.411773009599097,2,0.0,0,0.0,0,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,6.986624704956727,2.0,0,0,6.139033160207752,1,7.516060063099309,2,0.0,0,6.157194416038205,1,5.59355326999991,2,0.0,0,0.0,0,7.468846753419301,2,0.0,0,1.616290827272461,0,10.0,2,8.892519884316446,2,10.0,2,8.374443748517667,2,10.0,2,6.560622407006324,1,10.0,2,10.942986713853614,2,10.000000000000002,2,6.019543456389968,1,10.0,2,9.215650591446769,2,10.0,2,0.0,0,5.043320883474529,1,0.0,0
405,0,0,4,5,6,2,1,2,3,1,4,0.0,4,5,2,2,2,0.1345,0.09183673469387756,3,3,0,0,2,2,3,2009,0,5,0,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.024793388429752067,3,3,2,1,1,1,2,0,2,3,1,50,3,3,1,1,1,0,0,1,0,1,1,1,1,2,1,1,2,2,1,1,0,0,1,2,2,4,1,4,2,1,2,1,0,1,0,1,0,1,0,1,0.0,0,2,0,4,0,0,4,0,1,0,1,0,0,0,0,6,0.0,3,5.3,137.21428571428572,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,1,-1,0,1,0,1,2,2,0.0,9.0,9.0,4.368294748729531,1,0.0,0,4.429631179196705,1,4.217860964130652,1,3.0544614575606484,0,4.495602432956596,1,4.423080467628129,1,6.3775995613528815,2,2.845198868984051,1,10.0,2,7.694728560188827,2.0,4,1,4.082301238513784,1,9.069438659503684,2,6.824482330911922,1,8.330427514590966,2,3.5372561648223204,1,0.0,0,0.0,0,10.427283949927196,2,0.0,0,5.088148808637537,1,5.798455616936401,2,0.0,0,0.0,0,8.570515147560258,2,10.0,2,7.553674252567074,2,7.295556986477786,2,10.942986713853614,2,7.500000000000001,2,5.042967262118548,1,10.0,2,8.949954504094631,2,10.0,2,0.0,0,4.902804529589326,1,2.2553881807647733,0
406,0,2,3,6,0,3,0,3,0,1,4,0.0,6,4,1,4,3,0.1,0.09183673469387756,3,3,1,0,1,3,3,2194,0,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,3,2,0,0,0,1,0,1,6,1,2,3,3,2,2,0,0,0,1,0,0,0,1,0,1,0,1,3,1,0,1,0,0,1,2,0,4,1,4,2,4,1,1,1,0,0,1,0,1,1,2,1.0,2,2,0,3,1,1,4,4,1,0,1,4,0,0,0,6,0.0,4,6.52,199.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2,4,0,1,-1,0,1,0,1,0,2,0.3,6.7,6.4,5.02540937323546,1,0.0,0,3.635507852729145,1,3.088095528888828,1,4.369850565010858,1,4.671852148658565,1,3.5149743883619107,1,6.733249781500965,2,2.689160989557429,1,10.0,2,7.553107789142408,2.0,10,2,3.818351311759222,0,8.887142299696988,2,8.850608067017053,2,8.997137289557655,2,3.89310710875103,1,0.0,0,0.0,0,7.456608461271477,2,6.659754205608593,2,1.4117479503172063,0,10.0,2,8.528766625355178,2,10.0,2,8.78027458946536,2,10.0,2,9.248925393652266,2,8.757244043786221,2,10.942986713853614,2,10.000000000000002,2,4.128463291265616,1,2.04,2,9.601455868971792,2,10.0,2,0.0,0,0.0,0,10.0,2
407,0,2,4,6,0,3,0,3,0,2,0,0.0,3,5,0,4,3,0.01,0.09183673469387756,3,3,0,0,2,3,3,2224,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,3,0,0,0,0,0,0,1,6,0,0,3,4,1,0,1,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,0,1,1,1,1,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0.3602941176470588,2,2,0,2,1,1,3,0,1,2,3,3,0,0,0,6,0.0,0,6.25,137.21428571428572,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,1,-1,0,1,0,2,2,2,0.0,68.0,68.0,2.1835121400338795,0,0.0,0,7.487126673532442,2,10.0,2,3.2490016230244247,0,0.0,0,4.559374261686095,1,0.0,0,2.785708504582421,1,3.2692307692307687,1,5.688434303697876,2.0,10,2,6.823811426288453,1,9.201412510603449,2,8.552072193832725,2,8.660460135865655,2,3.7645634376592585,1,6.136871056463354,1,10.0,2,7.459076870530544,2,10.0,2,5.8881770034133005,1,10.0,2,7.919445272267568,2,10.0,2,6.952488557162642,1,10.0,2,8.751216457723881,2,8.15196394075982,2,7.677686474840036,2,0.0,0,6.825041075087598,1,10.0,2,9.419472247497723,2,10.0,2,0.0,0,0.0,0,3.4901506373117015,1
411,0,2,2,0,6,2,3,3,3,2,4,0.0,4,5,4,0,1,0.82,0.09183673469387756,3,3,3,0,2,1,5,2183,1,5,0,0,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,1,0,2,1,0,2,0,3,2,2,0,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.3602941176470588,2,2,0,4,0,0,0,0,1,0,1,5,0,0,0,6,0.007692307692307693,1,5.57,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,3,-1,0,4,0,2,-1,2,3.4259459459459456,66.23146067415729,94.0,9.01,2,5.31,1,0.0,0,0.0,0,8.56,2,0.0,0,10.0,2,0.0,0,10.0,2,0.0,0,0.26,0.0,4,1,9.96,2,3.34,0,0.0,0,2.13,0,6.95,2,0.0,0,0.0,0,0.0,0,0.0,0,1.85,0,6.99,2,0.0,0,0.0,0,0.0,0,0.0,0,7.25,2,10.0,2,10.94,2,7.5,2,-2.22,0,10.0,2,8.35,1,10.0,2,0.0,0,7.1,2,0.0,0
412,0,2,4,5,1,2,1,3,2,1,4,0.0,5,5,5,1,1,0.17204,0.09183673469387756,3,3,1,1,2,0,5,1801,0,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,1,1,0,2,0,2,0,1,3,2,1,7,3,1,3,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.3602941176470588,2,2,0,4,0,0,4,0,1,0,1,5,0,0,0,6,0.0,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,5,0,3,-1,3,4,0,2,1,2,4.0,88.0,84.0,9.21,2,0.0,0,0.0,0,0.0,0,6.04,1,0.0,0,10.0,2,0.0,0,10.0,2,10.0,2,0.38,0.0,6,2,9.75,2,3.58,1,0.0,0,0.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.49,0,5.53,2,0.0,0,0.0,0,0.0,0,0.0,0,7.41,2,6.34,1,10.94,2,7.5,2,3.8,0,10.0,2,8.82,2,10.0,2,0.0,0,5.73,1,0.0,0
413,0,0,3,5,5,0,3,3,4,2,4,0.0,0,5,5,0,1,0.29,0.09183673469387756,3,3,1,0,1,3,5,1735,1,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.024793388429752067,1,1,3,0,0,0,2,0,4,3,0,2,2,0,0,0,0,0,0,0,3,1,1,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.3602941176470588,2,2,0,4,0,0,4,0,1,2,1,5,0,0,0,6,0.007692307692307693,1,5.5780957446808515,137.21428571428572,0.21428571428571427,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,3,-1,0,2,0,1,0,0,3.0,15.0,12.0,7.44,2,0.0,0,4.25,1,3.33,1,6.94,1,0.0,0,6.05,1,0.0,0,3.35,1,0.0,0,1.59,0.0,0,0,3.43,1,3.35,1,6.22,1,2.45,0,4.75,1,0.0,0,0.0,0,0.0,0,0.0,0,4.86,1,5.24,1,0.0,0,0.0,0,0.0,0,0.0,0,7.95,1,30.39,2,13.13,2,0.0,0,2.95,0,10.0,2,8.38,1,10.0,2,0.0,0,0.0,0,0.0,0
423,0,2,4,6,0,3,0,3,3,2,4,0.0,3,5,4,4,3,0.47,0.09183673469387756,3,3,2,0,2,2,3,1890,0,5,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,1,1,0,1,0,1,0,1,4,3,0,85,3,2,0,0,0,0,0,0,4,1,1,0,0,0,0,3,3,1,1,2,0,0,1,3,2,4,1,3,1,3,1,1,0,1,1,0,0,0,0,4,0.3602941176470588,0,2,0,4,0,0,4,0,1,0,0,5,0,0,0,6,0.0,3,4.17,137.21428571428572,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,-1,0,4,0,2,0,2,11.7,151.3,139.60000000000002,3.1479390175042345,1,0.0,0,7.438851699279096,2,4.5787446760199,1,4.563335015589712,1,0.0,0,4.563335015589712,1,0.0,0,3.108100455389207,1,0.0,0,5.216365066876474,1.0,4,1,6.975629244906113,1,7.2075772311097595,2,8.844811378131546,2,6.338844011019758,1,7.458433702252686,2,0.0,0,0.0,0,9.1942490758759,2,0.0,0,6.053588309070255,1,10.0,2,8.440296617451217,2,10.0,2,7.705514904232334,2,10.0,2,9.502367790417098,2,7.430779137153896,2,10.942986713853614,2,0.0,0,6.2082497741376566,1,10.0,2,9.346678798908096,2,10.0,2,0.0,0,4.36308121838463,1,0.0,0
424,0,0,4,6,0,3,0,3,0,1,4,0.0,6,5,3,1,3,0.83,0.09183673469387756,3,3,2,0,2,3,3,2043,0,4,0,0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,3,1,0,2,1,2,2,2,3,2,2,7,0,1,1,0,1,0,0,2,4,0,1,0,0,0,1,3,2,2,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0.3602941176470588,2,2,0,4,0,0,4,0,1,0,0,5,0,0,0,6,0.0,1,4.41,137.21428571428572,0.0,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,3,-1,3,4,0,0,2,2,7.3,23.3,16.0,5.021456804065501,1,0.0,0,4.911174047373842,1,0.0,0,2.2569479599068534,0,0.0,0,3.8414675627807693,1,0.0,0,2.883196014612875,1,10.0,2,5.900865460267505,2.0,10,2,7.87881209215608,2,6.9123038997848365,2,8.255369743480887,2,5.855810187236379,1,10.0,2,0.0,0,0.0,0,6.0851992641783506,2,0.0,0,0.7422198010315245,0,7.295791803613793,2,0.0,0,0.0,0,6.120929738893997,1,10.0,2,7.65146293089545,2,10.0,2,10.942986713853614,2,10.000000000000002,2,7.755718066417079,2,10.0,2,9.522942935135836,2,10.0,2,0.0,0,6.192856393639397,2,0.0,0
